Date,DISTRICT,LAT,LON,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
09-12-2015,Kathmandu,27.7,85.3,23.43,84.07,14.8,88.64,19.27,16.96,22.16,16.88,5.28,19.39,1.49,3.4,0.36,3.05,1.62,2.94,0.46,2.49
9/13/2015,Kathmandu,27.7,85.3,4.02,84.02,15.05,86.38,19.95,17.17,23.25,16.83,6.42,20.02,1.6,3.12,0.18,2.94,1.68,2.64,0.23,2.41
9/14/2015,Kathmandu,27.7,85.3,16.53,83.85,16.08,88.84,20.52,18.19,23.7,18.08,5.62,20.44,1.76,3.67,0.18,3.49,1.97,3.54,0.34,3.2
9/15/2015,Kathmandu,27.7,85.3,4.14,83.84,15.67,92.36,19.48,17.79,21.65,17.41,4.23,19.15,1.71,3.96,0.15,3.81,1.94,4.09,0.2,3.89
9/16/2015,Kathmandu,27.7,85.3,0.06,83.81,14.39,82.99,19.84,16.4,22.4,17.26,5.15,19.51,1.18,2.45,0.22,2.23,1.18,2.07,0.31,1.76
9/17/2015,Kathmandu,27.7,85.3,0.2,83.88,15.69,88,20.28,17.66,23.22,17.74,5.48,19.98,1.56,3.58,0.18,3.4,1.55,3.25,0.24,3.01
9/18/2015,Kathmandu,27.7,85.3,0.01,83.95,15.85,85.66,20.9,17.84,24.13,18.3,5.83,20.61,1.43,3.11,0.2,2.91,1.4,2.58,0.36,2.22
9/19/2015,Kathmandu,27.7,85.3,1.17,83.83,15.83,84.28,21.12,17.69,24.63,18.01,6.62,20.74,1.88,3.59,0.51,3.09,1.94,3.12,0.59,2.53
9/20/2015,Kathmandu,27.7,85.3,7.53,83.76,16.4,97.07,19.39,18.51,20.94,18.06,2.88,19.22,1.61,3.84,0.35,3.49,1.93,3.87,0.62,3.25
9/21/2015,Kathmandu,27.7,85.3,7.66,83.67,15.65,91.52,19.57,17.7,22.64,17.55,5.1,19.49,1.68,3.78,0.35,3.43,1.87,3.51,0.6,2.91
9/22/2015,Kathmandu,27.7,85.3,10.82,83.66,16.38,95.16,19.67,18.39,22.37,17.7,4.67,19.51,2,4.8,0.15,4.65,2.43,4.79,0.16,4.63
9/23/2015,Kathmandu,27.7,85.3,12.37,83.68,16.16,92.95,19.84,18.22,23.35,17.38,5.97,20.14,2.63,5.2,0.88,4.32,3.14,5.28,1.64,3.64
9/24/2015,Kathmandu,27.7,85.3,1.62,83.57,15.6,92.08,19.41,17.73,23.49,16.28,7.22,19.83,2.44,5.35,0.21,5.15,2.81,5.54,0.38,5.16
9/25/2015,Kathmandu,27.7,85.3,0.21,83.59,13.81,87.05,18.37,15.86,22.06,15.42,6.64,18.6,1.91,4.51,0.2,4.31,2.05,4.32,0.3,4.02
9/26/2015,Kathmandu,27.7,85.3,0.53,83.81,13.03,82.3,18.38,14.95,22.03,15.33,6.7,18.25,1.67,3.8,0.25,3.55,1.71,3.6,0.35,3.25
9/27/2015,Kathmandu,27.7,85.3,0.5,83.94,13.07,82.07,18.51,15.02,22.27,15.84,6.43,18.33,1.69,3.66,0.45,3.22,1.84,3.36,0.64,2.72
9/28/2015,Kathmandu,27.7,85.3,0.71,84.04,12.95,80.61,18.67,14.59,22.97,15.17,7.8,18.09,1.72,3.45,0.67,2.78,1.82,2.99,0.93,2.06
9/29/2015,Kathmandu,27.7,85.3,0.29,84.17,12.78,76.93,19.23,14.12,23.65,16.04,7.61,17.88,1.76,3.54,0.67,2.87,1.86,3.18,0.9,2.28
9/30/2015,Kathmandu,27.7,85.3,0,84.32,13.72,81.05,19.56,15.37,23.79,16.44,7.35,18.54,1.81,3.7,0.57,3.13,1.91,3.23,0.82,2.4
10-01-2015,Kathmandu,27.7,85.3,0.07,84.37,14.22,83.82,19.6,16.27,23.48,16.73,6.75,18.84,1.79,3.5,0.56,2.95,1.89,3.04,0.78,2.26
10-02-2015,Kathmandu,27.7,85.3,7.63,84.22,13.62,83.07,19.03,15.58,22.79,16.2,6.59,18.45,2.04,4.21,0.61,3.6,2.23,3.84,0.94,2.9
10-03-2015,Kathmandu,27.7,85.3,0.24,84.08,12.18,76.5,18.54,13.99,22.87,14.94,7.93,17.98,1.74,3.77,0.36,3.42,1.85,3.27,0.52,2.74
10-04-2015,Kathmandu,27.7,85.3,0,84.23,11.69,74.37,18.36,13.31,22.83,15.03,7.8,17.64,1.8,3.56,0.53,3.02,1.99,3.24,0.4,2.84
10-05-2015,Kathmandu,27.7,85.3,0,84.23,10.48,67.75,18.13,11.35,22.96,14.63,8.33,16.77,1.78,2.91,0.14,2.77,1.99,2.59,0.18,2.4
10-06-2015,Kathmandu,27.7,85.3,0,84.13,10.23,65.02,18.37,10.63,22.94,14.94,8,16.35,1.76,3.36,0.17,3.19,1.91,2.97,0.22,2.75
10-07-2015,Kathmandu,27.7,85.3,0,84.15,10.07,62.52,18.76,10.07,23.7,14.65,9.05,16.59,1.74,3.03,0.35,2.68,1.82,2.55,0.42,2.13
10-08-2015,Kathmandu,27.7,85.3,0,84,10.26,63.96,18.67,10.52,23.47,15.08,8.39,16.73,1.85,3.38,0.72,2.66,2.03,3.15,1.05,2.09
10-09-2015,Kathmandu,27.7,85.3,0.21,83.72,11.16,71.98,18.05,12.22,22.33,14.9,7.43,16.73,1.94,4.11,0.43,3.69,2.11,3.72,0.59,3.13
10-10-2015,Kathmandu,27.7,85.3,4.64,83.81,11.63,76.46,17.77,13.18,21.77,14.62,7.15,17.17,1.69,3.78,0.41,3.38,1.81,3.31,0.54,2.77
10-11-2015,Kathmandu,27.7,85.3,13.54,84.13,11.98,84.48,16.72,13.58,20.73,13.91,6.82,16.7,1.93,3.59,1,2.6,2.49,3.1,1.52,1.58
10-12-2015,Kathmandu,27.7,85.3,0.64,84.31,11.77,86,16.19,13.43,19.82,13.89,5.93,16.09,1.45,2.55,0.03,2.52,1.83,2.33,0.12,2.21
10/13/2015,Kathmandu,27.7,85.3,2.14,84.29,12.03,83.63,16.96,13.69,21.19,13.73,7.46,16.55,1.57,3.32,0.34,2.98,1.71,2.84,0.52,2.31
10/14/2015,Kathmandu,27.7,85.3,4.03,84.46,12.22,87.82,16.48,13.92,20.07,13.7,6.37,16.25,1.64,3.51,0.39,3.12,1.91,3.11,0.48,2.63
10/15/2015,Kathmandu,27.7,85.3,4.11,84.47,10.87,77.73,16.57,11.93,20.75,13.54,7.22,15.72,1.71,3.11,0.41,2.69,1.84,2.77,0.51,2.26
10/16/2015,Kathmandu,27.7,85.3,5.04,84.41,11.23,83.97,15.85,12.43,19.63,13.09,6.54,14.99,1.86,3.61,0.77,2.83,2.02,3.33,0.96,2.37
10/17/2015,Kathmandu,27.7,85.3,0.1,84.33,11.18,81.01,16.33,12.27,20.57,13.21,7.36,15.21,1.87,4.27,0.44,3.83,2,3.93,0.48,3.45
10/18/2015,Kathmandu,27.7,85.3,0,84.42,11.34,80.56,16.66,12.6,20.84,14.02,6.82,15.55,1.54,3.35,0.4,2.96,1.58,2.88,0.43,2.45
10/19/2015,Kathmandu,27.7,85.3,0,84.34,11.75,81.83,16.95,13.13,21.1,13.9,7.2,15.88,1.78,3.59,0.61,2.98,1.89,3.04,0.86,2.17
10/20/2015,Kathmandu,27.7,85.3,0.01,84.18,11.59,80.81,16.91,12.9,21.3,13.86,7.43,15.79,1.75,3.8,0.64,3.16,1.94,3.55,0.86,2.69
10/21/2015,Kathmandu,27.7,85.3,0.05,84.16,10.13,73.53,16.28,10.68,20.87,13.28,7.58,14.78,1.78,3.32,0.04,3.28,1.94,2.85,0.24,2.6
10/22/2015,Kathmandu,27.7,85.3,0.09,84.19,9.24,67.24,16.26,9.52,20.53,13.19,7.34,14.54,1.67,3.38,0.05,3.33,1.81,3.01,0.12,2.89
10/23/2015,Kathmandu,27.7,85.3,0.57,84.15,8.02,62.68,15.14,7.49,20.11,11.05,9.06,13.28,1.77,3.12,0.48,2.64,1.89,2.63,0.64,1.99
10/24/2015,Kathmandu,27.7,85.3,0.01,84.26,8.05,62.9,15.16,7.45,19.68,11.76,7.92,12.89,1.67,2.9,0.42,2.49,1.84,2.53,0.51,2.02
10/25/2015,Kathmandu,27.7,85.3,0,84.45,9.19,71.31,15.3,9.45,19.97,11.98,7.99,13.66,1.74,3.26,0.13,3.13,1.85,2.68,0.02,2.66
10/26/2015,Kathmandu,27.7,85.3,0,84.45,9.03,69.94,15.33,8.93,20.02,12.2,7.81,13.25,1.75,3.35,0.42,2.93,1.88,2.9,0.68,2.22
10/27/2015,Kathmandu,27.7,85.3,0,84.38,7.57,60.92,14.74,6.45,19.69,11.58,8.11,12.2,1.61,3.17,0.4,2.77,1.76,2.71,0.59,2.12
10/28/2015,Kathmandu,27.7,85.3,0.11,84.42,7.66,59.78,15.21,6.33,19.6,11.39,8.21,12.98,1.28,2.21,0.4,1.81,1.31,1.77,0.5,1.27
10/29/2015,Kathmandu,27.7,85.3,7.15,84.47,8.1,66.14,14.52,7.59,18.6,12.13,6.47,12.76,1.11,2.26,0.2,2.07,1.45,2.44,0.55,1.9
10/30/2015,Kathmandu,27.7,85.3,1.15,84.47,7.5,64.54,13.73,6.59,16.95,11.77,5.18,11.36,1.28,2.51,0.26,2.25,1.45,2.42,0.33,2.1
10/31/2015,Kathmandu,27.7,85.3,0.18,84.49,8.37,67.93,14.61,8.1,19.29,11.09,8.19,12.49,1.62,3.15,0.43,2.73,1.72,2.59,0.54,2.05
11-01-2015,Kathmandu,27.7,85.3,0,84.54,9.44,76.51,14.63,10.01,19.33,10.95,8.39,13.47,1.82,3.43,0.22,3.21,1.97,2.81,0.36,2.45
11-02-2015,Kathmandu,27.7,85.3,0,84.48,9.82,79.56,14.64,10.64,19.26,11.1,8.17,13.55,1.8,3.35,0.1,3.26,1.96,2.91,0.2,2.71
11-03-2015,Kathmandu,27.7,85.3,0.02,84.37,9.27,76.34,14.36,9.83,19.07,11.04,8.03,13.01,1.81,3.76,0.62,3.14,2.01,3.45,0.89,2.57
11-04-2015,Kathmandu,27.7,85.3,0.06,84.23,8.41,72.99,13.54,8.34,18.44,9.9,8.54,12.09,1.89,3.69,0.55,3.14,2.1,3.3,0.76,2.54
11-05-2015,Kathmandu,27.7,85.3,0,84.22,7.98,70.19,13.33,7.55,18.57,9.67,8.9,11.64,1.75,3.3,0.6,2.7,2,3.06,0.86,2.2
11-06-2015,Kathmandu,27.7,85.3,0,84.2,7.69,68.26,13.19,6.79,18.15,9.45,8.7,11.64,1.81,3.26,0.32,2.94,2.03,3.11,0.43,2.68
11-07-2015,Kathmandu,27.7,85.3,0,84.37,7.91,70.21,13.23,7.39,18.26,9.16,9.1,11.6,1.89,3.8,0.48,3.33,2.09,3.4,0.61,2.79
11-08-2015,Kathmandu,27.7,85.3,0,84.53,7.66,67.37,13.4,6.98,18.28,10.46,7.82,11.71,1.69,3.08,0.41,2.67,1.84,2.68,0.62,2.06
11-09-2015,Kathmandu,27.7,85.3,0,84.41,7,60.7,13.6,5.32,18.77,9.94,8.84,11.13,1.69,2.82,0.44,2.38,1.85,2.38,0.7,1.67
11-10-2015,Kathmandu,27.7,85.3,0.02,84.25,6.94,60.42,13.51,5.17,18.94,9.78,9.15,11.18,1.77,3.07,0.72,2.35,2.01,2.8,0.99,1.8
11-11-2015,Kathmandu,27.7,85.3,0.01,84.19,7.61,66.2,13.49,6.57,18.51,9.45,9.06,11.31,1.94,3.9,0.66,3.24,2.18,3.66,0.89,2.77
11-12-2015,Kathmandu,27.7,85.3,0,84.37,7.52,62.77,14.16,6.45,19.17,10.74,8.43,11.41,1.54,3.38,0.55,2.83,1.58,2.78,0.63,2.15
11/13/2015,Kathmandu,27.7,85.3,0,84.36,7.71,63.33,14.41,6.77,19.29,11.57,7.72,11.7,1.52,3.42,0.22,3.2,1.56,2.84,0.22,2.62
11/14/2015,Kathmandu,27.7,85.3,0,84.17,8.53,70.63,14.24,8.48,18.66,11.38,7.29,12.21,1.58,3.5,0.3,3.2,1.62,2.9,0.38,2.52
11/15/2015,Kathmandu,27.7,85.3,0,84.14,8.54,72.29,13.91,8.42,18.89,10.7,8.19,12.13,1.64,3.74,0.01,3.72,1.79,3.42,0.06,3.36
11/16/2015,Kathmandu,27.7,85.3,0,84.15,7.58,68.07,13.01,6.64,18.25,9.84,8.41,10.99,1.64,3.34,0.64,2.7,1.8,3.04,0.94,2.1
11/17/2015,Kathmandu,27.7,85.3,0.02,84.14,6.96,62.69,12.97,5.32,17.88,9.6,8.28,10.79,1.54,2.95,0.11,2.84,1.69,2.69,0.15,2.55
11/18/2015,Kathmandu,27.7,85.3,0.03,84.37,6.5,59.79,12.69,4.37,18.18,8.72,9.46,10.38,1.9,3.79,0.63,3.15,2.14,3.52,0.87,2.65
11/19/2015,Kathmandu,27.7,85.3,0,84.57,5.8,50.91,13.45,2.6,19.15,9.36,9.79,9.93,1.67,3.43,0.87,2.56,1.82,3.07,1.08,1.99
11/20/2015,Kathmandu,27.7,85.3,0,84.48,6.6,54,14.52,4.6,20.13,10.99,9.14,10.93,1.66,3.13,0.74,2.39,1.8,2.64,1,1.64
11/21/2015,Kathmandu,27.7,85.3,0,84.39,7.13,57.71,14.66,5.79,19.91,11.04,8.88,11.23,1.5,3.23,0.56,2.67,1.55,2.63,0.75,1.88
11/22/2015,Kathmandu,27.7,85.3,0,84.37,7.41,58.91,14.92,6.29,19.91,11.62,8.3,11.83,1.44,3.36,0.43,2.93,1.52,2.87,0.69,2.18
11/23/2015,Kathmandu,27.7,85.3,0,84.4,7.46,62.51,14.11,6.41,18.17,11.51,6.65,11.48,1.37,3.07,0.3,2.77,1.49,2.65,0.51,2.14
11/24/2015,Kathmandu,27.7,85.3,0,84.35,7.58,64.56,13.86,6.61,18.36,11.55,6.82,11.06,1.45,3.52,0.14,3.37,1.55,3.11,0.05,3.06
11/25/2015,Kathmandu,27.7,85.3,0,84.29,7.38,62.1,14.02,6.13,18.94,11.14,7.8,11.22,1.43,3.64,0.16,3.47,1.51,3.16,0.2,2.97
11/26/2015,Kathmandu,27.7,85.3,0,84.27,7.52,65.85,13.42,6.58,17.88,10.91,6.97,11.05,1.27,2.99,0.39,2.6,1.41,2.53,0.49,2.03
11/27/2015,Kathmandu,27.7,85.3,0,84.12,7.17,66.13,12.6,5.57,17.25,9.6,7.66,10.84,1.48,2.74,0.35,2.39,1.61,2.32,0.52,1.8
11/28/2015,Kathmandu,27.7,85.3,0,84.47,6.85,65,12.24,4.92,15.39,9.73,5.65,9.73,1.21,2.42,0.3,2.12,1.42,2.2,0.54,1.66
11/29/2015,Kathmandu,27.7,85.3,0,84.66,6.49,56.34,13.62,4.26,18.49,10.79,7.71,11.15,1.45,2.96,0.56,2.4,1.62,2.55,0.7,1.84
11/30/2015,Kathmandu,27.7,85.3,0,84.52,6.17,53.4,13.66,3.43,19.3,10.51,8.79,10.57,1.79,3.65,0.48,3.18,2.07,3.54,0.64,2.89
12-01-2015,Kathmandu,27.7,85.3,0,84.34,6.68,59.41,13.19,4.36,18.47,9.72,8.75,10.26,1.73,3.42,0.53,2.9,1.91,3.01,0.78,2.22
12-02-2015,Kathmandu,27.7,85.3,0,84.32,6.41,58.64,12.77,4.36,17.96,9.77,8.19,10.33,1.77,3.43,0.86,2.57,2,3,0.85,2.15
12-03-2015,Kathmandu,27.7,85.3,0,84.22,6.42,64.09,11.43,4.02,16.76,7.91,8.86,9.24,2.03,4.39,0.96,3.42,2.34,4.16,1.18,2.98
12-04-2015,Kathmandu,27.7,85.3,0,84.24,5.97,59.76,11.39,2.83,17.52,7.24,10.28,8.65,1.56,3.84,0.58,3.26,1.65,3.39,0.82,2.57
12-05-2015,Kathmandu,27.7,85.3,0,84.32,6.35,63.45,11.43,4.12,16.45,8.31,8.15,8.54,1.46,3.92,0.05,3.87,1.53,3.42,0.08,3.33
12-06-2015,Kathmandu,27.7,85.3,0,84.38,6.89,69.53,11.28,5.28,16.55,8.34,8.21,9.03,1.55,3.52,0.41,3.11,1.66,2.87,0.62,2.25
12-07-2015,Kathmandu,27.7,85.3,0,84.39,7.36,72.96,11.55,6.37,16.47,8.94,7.53,9.55,1.65,3.79,0.28,3.51,1.72,3.16,0.31,2.85
12-08-2015,Kathmandu,27.7,85.3,0,84.31,6.95,69.81,11.35,5.45,16.11,8.85,7.26,9.12,1.57,4.14,0.14,4,1.64,3.66,0.2,3.45
12-09-2015,Kathmandu,27.7,85.3,0,84.37,6.63,67.76,11.1,4.8,16.33,8.09,8.24,8.87,1.54,3.47,0.35,3.12,1.61,2.78,0.42,2.36
12-10-2015,Kathmandu,27.7,85.3,0,84.19,5.99,61.5,11,3.43,16.54,7.95,8.59,8.68,1.7,3.71,0.68,3.03,1.94,3.48,1,2.48
12-11-2015,Kathmandu,27.7,85.3,0,84.07,4.9,50.93,10.81,0.36,16.39,7.09,9.3,8.26,1.79,3.2,1.14,2.07,2.15,3.25,1.5,1.74
12-12-2015,Kathmandu,27.7,85.3,0,84,5.46,58.58,10.31,1.91,16.53,5.86,10.67,8.81,1.96,3.3,0.77,2.53,2.4,3.36,1.11,2.25
12/13/2015,Kathmandu,27.7,85.3,0,84.14,4.97,55.3,9.8,0.25,15.51,5.72,9.79,7.15,1.71,3.55,0.52,3.04,1.89,3.24,0.64,2.6
12/14/2015,Kathmandu,27.7,85.3,0,84.1,3.83,48.35,7.93,-3.47,14.45,3.75,10.7,5.31,1.84,3.58,0.86,2.73,2.07,3.35,1.15,2.21
12/15/2015,Kathmandu,27.7,85.3,0,84.07,4.16,53.16,7.74,-2.36,13.64,4.14,9.5,4.87,1.58,4.09,0.08,4.01,1.7,3.67,0.21,3.46
12/16/2015,Kathmandu,27.7,85.3,0,84.23,4.7,57.94,8.3,0.12,14.28,4.48,9.8,5.69,1.57,3.78,0.36,3.42,1.67,3.28,0.41,2.87
12/17/2015,Kathmandu,27.7,85.3,0,84.19,4.54,57.78,7.82,-0.5,13.81,3.54,10.27,5.37,1.68,3.43,0.58,2.85,1.81,3.12,0.51,2.61
12/18/2015,Kathmandu,27.7,85.3,0,84.06,3.8,52.24,6.68,-3.36,12.64,3.47,9.17,4.09,1.94,4.76,0.72,4.04,2.13,4.53,0.95,3.57
12/19/2015,Kathmandu,27.7,85.3,0,84.37,3.72,49.12,7.33,-3.24,13.53,3.82,9.71,4.2,1.61,3.92,0.52,3.39,1.73,3.42,0.81,2.61
12/20/2015,Kathmandu,27.7,85.3,0,84.34,3.52,47.54,6.99,-3.86,12.79,3.4,9.38,3.82,1.74,3.56,0.69,2.87,1.94,3.35,0.93,2.41
12/21/2015,Kathmandu,27.7,85.3,0,84.3,3.32,46.66,6.41,-4.7,12.13,3.22,8.91,3.3,1.69,3.47,0.08,3.39,1.76,2.88,0.09,2.8
12/22/2015,Kathmandu,27.7,85.3,0,84.49,3.32,45.36,6.84,-4.57,13.3,3.28,10.02,3.72,1.67,3.1,0.03,3.07,1.84,2.82,0.05,2.77
12/23/2015,Kathmandu,27.7,85.3,0,84.44,2.99,40.86,6.86,-6.08,13.66,2.24,11.41,3.74,1.79,3.11,0.23,2.88,1.99,2.87,0.37,2.5
12/24/2015,Kathmandu,27.7,85.3,0,84.35,2.88,38.92,6.96,-6.6,13.05,3.83,9.22,3.36,1.43,3.11,0.29,2.83,1.54,2.99,0.29,2.7
12/25/2015,Kathmandu,27.7,85.3,0,84.38,3.13,44.44,6.25,-5.39,13.14,1.46,11.68,3.26,2.19,4.93,1.05,3.88,2.53,4.87,1.48,3.38
12/26/2015,Kathmandu,27.7,85.3,0,84.42,3.19,39.95,8.09,-4.85,15.02,3.65,11.37,4.38,1.66,4.18,0.48,3.7,1.85,3.71,0.48,3.23
12/27/2015,Kathmandu,27.7,85.3,0,84.49,3.46,38.27,9.97,-3.66,16.72,5.34,11.38,5.94,1.47,3.82,0.17,3.65,1.58,3.37,0.25,3.11
12/28/2015,Kathmandu,27.7,85.3,0,84.55,3.69,37.7,11.17,-2.91,17.29,8.22,9.07,6.99,1.32,3.27,0.39,2.88,1.36,2.64,0.55,2.09
12/29/2015,Kathmandu,27.7,85.3,0,84.44,4.24,43.06,11.22,-1.43,17.88,7.82,10.07,7.2,1.46,3.96,0.05,3.91,1.46,3.42,0.24,3.18
12/30/2015,Kathmandu,27.7,85.3,0,84.4,4.97,51.72,10.85,0.87,17.27,7.43,9.84,7.62,1.61,3.87,0.38,3.49,1.66,3.28,0.57,2.71
12/31/2015,Kathmandu,27.7,85.3,0,84.52,4.86,54.15,9.85,0.4,15.93,6.49,9.44,7.06,1.7,3.46,0.87,2.59,1.9,3.02,1.11,1.91
01-01-2016,Kathmandu,27.7,85.3,0,84.65,3.78,43.22,9.51,-3.13,16.76,4.37,12.39,6.27,1.96,3.82,0.87,2.94,2.1,3.35,0.9,2.45
01-02-2016,Kathmandu,27.7,85.3,0,84.56,3.48,37.8,10.22,-3.94,16.4,6.87,9.53,6.3,1.68,3.83,0.44,3.39,1.77,3.3,0.76,2.54
01-03-2016,Kathmandu,27.7,85.3,0,84.37,3.33,37.91,9.53,-4.49,15.59,5.92,9.68,5.59,1.74,4.37,0.6,3.77,1.87,3.98,0.75,3.23
01-04-2016,Kathmandu,27.7,85.3,0,84.47,3.36,38.05,9.58,-4.49,16.18,5.46,10.73,5.98,1.82,4.12,0.73,3.39,1.95,3.63,0.73,2.9
01-05-2016,Kathmandu,27.7,85.3,0,84.37,3.79,41.94,9.93,-2.57,15.35,6.66,8.69,6.52,1.62,3.15,0.48,2.67,1.83,3.1,0.69,2.41
01-06-2016,Kathmandu,27.7,85.3,0,84.4,3.97,45.97,9.26,-2.03,15.06,6.02,9.05,6.13,1.79,3.99,0.3,3.69,1.87,3.4,0.34,3.06
01-07-2016,Kathmandu,27.7,85.3,0,84.45,4.37,49.08,9.7,-0.82,15.99,5.71,10.28,7.03,1.91,3.94,0.86,3.09,2.13,3.61,1.11,2.5
01-08-2016,Kathmandu,27.7,85.3,0,84.23,4.58,53.64,9.06,-0.24,15,5.41,9.59,7.05,1.87,4.18,0.19,3.98,2.09,3.99,0.15,3.84
01-09-2016,Kathmandu,27.7,85.3,0,83.94,4.69,56.66,8.53,-0.13,14.63,4.98,9.65,6.59,1.95,4.86,0.45,4.41,2.24,4.83,0.53,4.31
01-10-2016,Kathmandu,27.7,85.3,0,84.31,3.66,43.42,8.87,-3.61,15.73,4.56,11.17,5.86,1.75,4.49,0.31,4.18,1.75,3.9,0.33,3.57
01-11-2016,Kathmandu,27.7,85.3,0,84.34,3.76,44.3,8.98,-2.97,15.06,5.35,9.71,5.65,1.62,3.94,0.54,3.4,1.61,3.17,0.65,2.52
01-12-2016,Kathmandu,27.7,85.3,0,84.23,4.17,49.01,9,-1.49,14.87,6.1,8.77,5.74,1.6,4.33,0.39,3.94,1.66,3.74,0.45,3.29
1/13/2016,Kathmandu,27.7,85.3,0,84.09,4.37,53.22,8.45,-0.93,14.01,5.17,8.83,5.57,1.83,4.14,0.68,3.46,2.01,3.77,0.86,2.91
1/14/2016,Kathmandu,27.7,85.3,0,84.13,4.15,50.47,8.49,-1.67,15.02,4.03,10.98,6.36,2.13,4.94,0.96,3.98,2.35,4.69,1.24,3.44
1/15/2016,Kathmandu,27.7,85.3,0,84.02,4.2,51.19,8.41,-1.4,14.11,5.2,8.91,6.33,1.89,3.84,0.92,2.92,2.11,3.65,1.04,2.61
1/16/2016,Kathmandu,27.7,85.3,0,83.92,3.33,40.18,8.59,-4.47,15.34,4.38,10.95,5.54,1.81,4.46,0.12,4.35,1.89,3.92,0.14,3.79
1/17/2016,Kathmandu,27.7,85.3,0,84.14,3.05,36.43,8.75,-5.37,15.41,4.88,10.53,5.32,1.87,4.12,0.51,3.61,2.01,3.53,0.42,3.11
1/18/2016,Kathmandu,27.7,85.3,0,84.09,2.79,33.5,8.68,-6.73,15.24,4.63,10.61,5.01,1.86,4.14,0.48,3.66,1.97,3.61,0.5,3.11
1/19/2016,Kathmandu,27.7,85.3,0.08,84.07,3.5,44.74,7.75,-4.24,14.41,4.38,10.03,5.76,1.81,4.26,0.38,3.88,2.08,4.06,0.33,3.73
1/20/2016,Kathmandu,27.7,85.3,1.91,84.03,5.79,82.4,6.14,2.79,10.74,2.87,7.87,5.98,1.65,3.9,0.35,3.55,1.94,3.5,0.65,2.85
1/21/2016,Kathmandu,27.7,85.3,0.56,84.1,4.39,62.09,6.25,-1.36,13.4,1.08,12.33,5.21,2.36,5.39,0.66,4.73,2.6,5.01,0.84,4.18
1/22/2016,Kathmandu,27.7,85.3,0.01,84.22,3.37,46.93,6.5,-4.38,13.47,1.92,11.55,4.4,1.66,4.06,0.61,3.45,1.66,3.26,0.59,2.67
1/23/2016,Kathmandu,27.7,85.3,0,84.3,2.99,40.79,6.86,-5.56,13.53,3.26,10.27,4.32,1.91,4.49,0.69,3.81,2.02,3.92,0.93,2.99
1/24/2016,Kathmandu,27.7,85.3,0,84.29,2.76,36.98,7.09,-6.51,13.71,3.34,10.37,4.25,1.82,4.08,0.56,3.52,1.89,3.33,0.62,2.71
1/25/2016,Kathmandu,27.7,85.3,0,84.14,2.83,38.98,6.67,-6.23,12.77,3.25,9.53,3.88,1.91,4.43,0.4,4.04,1.94,3.72,0.5,3.21
1/26/2016,Kathmandu,27.7,85.3,0,84.12,3.06,41.87,6.75,-5.29,13.26,3.03,10.23,4.29,1.91,4.83,0.49,4.33,2,4.26,0.63,3.63
1/27/2016,Kathmandu,27.7,85.3,0,84.02,3.14,42.42,6.95,-4.95,13.04,3.28,9.75,4.61,1.98,4.8,0.16,4.64,2.01,4.12,0.11,4.01
1/28/2016,Kathmandu,27.7,85.3,0,84.07,2.95,38.14,7.56,-5.83,14.56,3.06,11.5,4.94,2.02,4.75,0.59,4.16,2.17,4.19,0.8,3.39
1/29/2016,Kathmandu,27.7,85.3,0,84.22,3.31,39,8.96,-4.56,16.13,4.38,11.74,6.08,1.9,4.69,0.6,4.09,2.05,4.23,0.81,3.42
1/30/2016,Kathmandu,27.7,85.3,0,84.16,4.2,45.48,10.2,-1.44,16.81,5.85,10.96,7.67,1.86,4.49,0.59,3.9,1.98,4.09,0.77,3.32
1/31/2016,Kathmandu,27.7,85.3,0,84.16,4.69,49.47,10.59,0.11,17.29,6.12,11.17,8.54,2.17,4.79,0.69,4.1,2.37,4.35,0.79,3.56
02-01-2016,Kathmandu,27.7,85.3,0,84.21,4.15,44.15,10.48,-1.5,17.23,5.87,11.36,8.53,2.19,4.94,0.49,4.45,2.57,5.19,0.76,4.42
02-02-2016,Kathmandu,27.7,85.3,0,84.3,3.31,35.59,10.35,-4.48,17.42,6.31,11.1,7.8,2.28,4.85,0.98,3.87,2.58,4.78,1.07,3.71
02-03-2016,Kathmandu,27.7,85.3,0,84.19,2.94,31.99,10.17,-5.94,17.63,5.24,12.39,7.39,2.08,4.58,0.64,3.94,2.19,4.03,0.83,3.2
02-04-2016,Kathmandu,27.7,85.3,0,84.31,2.86,29.64,10.91,-6.12,17.89,6.68,11.22,7.49,1.84,4.63,0.3,4.33,1.84,3.75,0.27,3.48
02-05-2016,Kathmandu,27.7,85.3,0,84.28,3.09,29.45,12.19,-5.27,19.34,7.73,11.6,8.33,1.98,4.86,0.59,4.27,2.09,4.29,0.85,3.43
02-06-2016,Kathmandu,27.7,85.3,0,84.25,3.37,30.28,13.04,-4.32,19.2,9.52,9.68,9.08,1.43,3.52,0.18,3.33,1.51,3.11,0.3,2.82
02-07-2016,Kathmandu,27.7,85.3,0.01,84.34,3.36,29.97,13.16,-4.48,20.07,8.59,11.48,10.17,1.71,3.51,0.5,3.02,1.82,3.12,0.61,2.51
